s_id,a_id,x,y
2427,-43,-1188.33,-1723.81
2427,-53,-2528.21,-1229.49
2427,-58,-3339.94,265.74
2427,-66,-2011.15,1873.14
2427,-70,-612.06,-2115.04
2427,-71,-4200.52,585.5
2427,-77,-1540.09,734.15
2427,-79,-3096.9,-1289.83
2427,-94,-1185.54,2660.32
2427,-95,-2999.22,2910.41
2427,-97,-4073.42,-1970.57
2427,-116,-900.44,-1859.11
2427,-124,-2594.06,-1215.71
2427,-134,-256.78,-806.17
2427,-141,-420.95,-2032.33
2427,-144,-3731.78,-358.91
2427,-156,-3259.27,1483.6
2427,-165,-3345.58,410.73
2429,-1,3330.93,-1349.76
2429,-2,1424.75,-1602.44
2429,-10,1491.24,-1522.15
2429,-18,8.16,626.4
2429,-20,1747.35,-2137.33
2429,-25,537.9,139.45
2429,-26,711.62,-346.82
2429,-27,499.88,311.72
2429,-29,978.09,-150.35
2429,-33,1873.62,-1076.91
2429,-36,2175.96,-2477.53
2429,-46,1407.75,124.69
2429,-49,903.01,20.38
2429,-54,1819.31,409.5
2429,-65,1061.88,-74.38
2429,-76,-1662.8,1885.76
2429,-86,4242.72,-1000.25
2429,-92,1524.25,-1532.3
2429,-105,2524.52,-1388.9
2429,-107,-1749.31,1191.44
2429,-108,673.59,521.38
2429,-110,-1515.05,1575.86
2429,-118,2508.06,-1373.27
2429,-120,-1405.86,1113.46
2429,-123,-180.69,1530.19
2429,-136,921.67,1050.49
2429,-138,-2847.62,2250.64
2429,-147,3416.16,-2568.41
2429,-152,-2161.25,2216
2430,-1,-1942.63,2879.46
2430,-7,26.89,1682.58
2430,-9,321.5,3231.39
2430,-19,-305.46,-914.68
2430,-20,-3526.21,2091.9
2430,-21,-429.76,-1158.06
2430,-36,-3097.61,1751.7
2430,-52,1073.83,-2946.88
2430,-59,1209.78,2597.04
2430,-73,636.58,-2453.68
2430,-75,759.02,-2274.78
2430,-85,-621.46,-1012.25
2430,-86,-1030.85,3228.98
2430,-89,-2167.65,-1923.46
2430,-90,-1756.71,1248.94
2430,-103,-1117.56,1628.97
2430,-105,-2749.04,2840.32
2430,-111,404.09,-1980.67
2430,-112,1681.99,-818.13
2430,-118,-2765.51,2855.96
2430,-122,-259.53,3491.71
2430,-125,-2053.57,-2061.28
2430,-129,-442.05,2957.88
2430,-133,1936.8,-3703.89
2430,-137,-1770.15,17.14
2430,-140,-1501.87,188.08
2430,-142,-2408.71,675.21
2430,-147,-1857.4,1660.81
2430,-153,1807.84,-3331.95
2431,-5,-18.87,3062.82
2431,-12,3548.95,-1989.89
2431,-13,1721.57,-1480.06
2431,-14,605.98,2463.64
2431,-15,-2425.54,3080.69
2431,-28,1841.75,652.11
2431,-30,3429.02,-2182.31
2431,-34,189.59,3275.33
2431,-38,-1277.41,1259.96
2431,-43,3590.33,-1980.21
2431,-53,2250.45,-1485.89
2431,-55,-1643.11,-896.82
2431,-58,1438.72,9.33
2431,-66,2767.51,1616.74
2431,-67,-1082.96,1031.8
2431,-68,-160.69,1304.12
2431,-71,578.14,329.1
2431,-77,3238.57,477.75
2431,-79,1681.76,-1546.23
2431,-88,223.83,2161.3
2431,-94,3593.11,2403.91
2431,-95,1779.44,2654
2431,-96,-894.65,1063.37
2431,-97,705.24,-2226.98
2431,-99,-1498.01,1240.87
2431,-113,-2007.13,-1338.36
2431,-116,3878.22,-2115.52
2431,-119,-1429,1209.02
2431,-121,-831.56,1367.79
2431,-124,2184.6,-1472.11
2431,-131,-578.98,2893.31
2431,-144,1046.87,-615.32
2431,-145,-457.97,609.84
2431,-151,78.27,273.6
2431,-155,-1372.52,1756.9
2431,-156,1519.39,1227.19
2431,-161,-1255.47,830.61
2431,-165,1433.08,154.33
2431,-167,-183.34,-3381.05
2432,-3,-388.8,1826.22
2432,-5,3170.8,-2918.29
2432,-6,-2254.6,-226.35
2432,-15,764.13,-2900.42
2432,-16,535.35,-1393.83
2432,-34,3379.27,-2705.78
2432,-47,-3512.75,-143.69
2432,-48,-1796.92,3225.36
2432,-50,-494.64,2982.62
2432,-61,-2659.22,1144.36
2432,-63,-4442.79,753.99
2432,-69,-2133.96,-703.89
2432,-82,485.04,-1284.53
2432,-91,-225.43,1335.59
2432,-100,-2067.17,2350.34
2432,-101,-866.07,-1725.28
2432,-102,-700.43,2354.94
2432,-104,-1068.53,2055.43
2432,-106,-152.15,1700.88
2432,-109,-2426.3,364.86
2432,-127,-1643.94,3508.63
2432,-131,2610.69,-3087.8
2432,-139,-1238,2211.66
2432,-143,-1114.21,-2024.15
2432,-149,-1396.08,-1952.69
2432,-150,362.91,1182.22
2432,-154,-34.34,2955.97
2432,-158,-1631.06,1703.62
2432,-159,-3027.38,-2424.5
2432,-163,-857.04,1702.45
2434,-45,-1052.04,969.33
2434,-57,-1128.98,882.41
2434,-74,-748.91,694.96
2434,-76,2653.05,-1183.88
2434,-107,2566.53,-1878.2
2434,-110,2800.8,-1493.78
2434,-114,-392.91,23.77
2434,-115,-2041.52,2102.3
2434,-120,2909.98,-1956.18
2434,-123,4135.15,-1539.45
2434,-126,-1128.68,1087.62
2434,-135,-1255.22,1181.64
2434,-138,1468.22,-819
2434,-146,-961.28,978.97
2434,-152,2154.59,-853.64
2434,-160,-626.08,277.01
2435,-1,313.27,-621.61
2435,-2,-1592.91,-874.28
2435,-7,2282.79,-1818.49
2435,-9,2577.4,-269.68
2435,-10,-1526.43,-794
2435,-18,-3009.5,1354.56
2435,-20,-1270.31,-1409.17
2435,-25,-2479.76,867.61
2435,-26,-2306.05,381.33
2435,-27,-2517.78,1039.88
2435,-29,-2039.58,577.81
2435,-33,-1144.05,-348.76
2435,-36,-841.71,-1749.37
2435,-46,-1609.92,852.85
2435,-49,-2114.65,748.54
2435,-54,-1198.36,1137.66
2435,-59,3465.68,-904.04
2435,-65,-1955.78,653.78
2435,-86,1225.05,-272.09
2435,-90,499.19,-2252.13
2435,-92,-1493.42,-804.15
2435,-103,1138.34,-1872.1
2435,-105,-493.14,-660.75
2435,-108,-2344.08,1249.54
2435,-118,-509.61,-645.11
2435,-122,1996.37,-9.36
2435,-123,-3198.36,2258.35
2435,-129,1813.85,-543.19
2435,-136,-2096,1778.64
2435,-137,485.75,-3483.93
2435,-140,754.03,-3312.99
2435,-142,-152.81,-2825.86
2435,-147,398.5,-1840.26
2437,-8,3488.28,1324.53
2437,-22,2996.43,971.29
2437,-23,2972.43,-2525.96
2437,-31,234.23,3622.24
2437,-32,481.24,4041.54
2437,-35,3371.5,1544.63
2437,-39,2272.42,2342.57
2437,-40,1448.96,814.73
2437,-41,2500.64,1371.36
2437,-42,353.29,3691.88
2437,-51,2157.31,1833.89
2437,-56,1383.34,3102.24
2437,-62,1078.11,2917.55
2437,-64,2127.26,1685.7
2437,-72,1731.63,1507.49
2437,-78,-1117.87,-3158.9
2437,-81,1060.33,-131.98
2437,-83,2545.01,3090.44
2437,-84,709.37,3359.86
2437,-87,82.13,958.18
2437,-93,2201.02,2074.31
2437,-98,1508.04,2352.93
2437,-128,946.02,2741.48
2437,-132,2351,2498.41
2437,-133,-449.74,4318.94
2437,-148,-390.07,1343.42
2437,-157,1629.65,3111.92
2437,-162,2969.05,1838.35
2437,-164,1478.58,2211.33
2437,-166,1811.82,3259.56
2439,-8,275.66,-1538.53
2439,-11,1606.96,-635.87
2439,-22,-216.19,-1891.78
2439,-31,-2978.39,759.17
2439,-32,-2731.38,1178.48
2439,-35,158.88,-1318.44
2439,-39,-940.2,-520.5
2439,-40,-1763.66,-2048.34
2439,-41,-711.98,-1491.71
2439,-42,-2859.33,828.81
2439,-44,650.07,-310.05
2439,-51,-1055.31,-1029.17
2439,-56,-1829.28,239.17
2439,-60,1214.67,271.46
2439,-62,-2134.51,54.49
2439,-63,1921.08,-3729.75
2439,-64,-1085.36,-1177.37
2439,-72,-1480.99,-1355.58
2439,-81,-2152.29,-2995.05
2439,-83,-667.61,227.37
2439,-84,-2503.25,496.8
2439,-87,-3130.49,-1904.88
2439,-93,-1011.6,-788.75
2439,-98,-1704.58,-510.13
2439,-117,1975.89,-3216.59
2439,-128,-2266.6,-121.59
2439,-132,-861.62,-364.66
2439,-133,-3662.36,1455.88
2439,-148,-3602.69,-1519.64
2439,-153,-3791.32,1827.82
2439,-157,-1582.97,248.86
2439,-162,-243.57,-1024.72
2439,-164,-1734.04,-651.74
2439,-166,-1400.8,396.5
2441,-19,-750.08,1947.7
2441,-21,-874.37,1704.31
2441,-31,2176.15,-1538.22
2441,-32,2423.16,-1118.92
2441,-42,2295.21,-1468.58
2441,-52,629.21,-84.5
2441,-56,3325.26,-2058.22
2441,-62,3020.03,-2242.91
2441,-73,191.97,408.7
2441,-75,314.41,587.59
2441,-84,2651.28,-1800.6
2441,-85,-1066.07,1850.13
2441,-89,-2612.27,938.91
2441,-98,3449.96,-2807.53
2441,-111,-40.52,881.7
2441,-112,1237.37,2044.25
2441,-125,-2498.19,801.09
2441,-128,2887.94,-2418.98
2441,-133,1492.18,-841.52
2441,-137,-2214.76,2879.52
2441,-140,-1946.49,3050.46
2441,-142,-2853.32,3537.59
2441,-148,1551.85,-3817.04
2441,-153,1363.22,-469.58
2441,-157,3571.56,-2048.54
2441,-164,3420.5,-2949.13
2441,-166,3753.74,-1900.9
2442,-1,-850.77,2291.54
2442,-2,-2756.95,2038.87
2442,-7,1118.76,1094.66
2442,-9,1413.37,2643.47
2442,-10,-2690.47,2119.15
2442,-19,786.4,-1502.6
2442,-20,-2434.35,1503.98
2442,-21,662.1,-1745.98
2442,-33,-2308.08,2564.39
2442,-36,-2005.74,1163.78
2442,-52,2165.69,-3534.8
2442,-59,2301.64,2009.12
2442,-73,1728.45,-3041.6
2442,-75,1850.88,-2862.71
2442,-85,470.41,-1600.17
2442,-86,61.01,2641.06
2442,-89,-1075.79,-2511.38
2442,-90,-664.85,661.02
2442,-92,-2657.45,2109
2442,-103,-25.7,1041.05
2442,-105,-1657.18,2252.4
2442,-111,1495.95,-2568.6
2442,-112,2773.85,-1406.05
2442,-118,-1673.64,2268.04
2442,-122,832.34,2903.79
2442,-125,-961.71,-2649.2
2442,-129,649.81,2369.96
2442,-137,-678.29,-570.78
2442,-140,-410.01,-399.84
2442,-142,-1316.85,87.29
2442,-147,-765.54,1072.89
2443,-1,-788.47,3241.78
2443,-2,-2694.65,2989.1
2443,-7,1181.06,2044.89
2443,-9,1475.67,3593.7
2443,-10,-2628.16,3069.39
2443,-19,848.7,-552.36
2443,-20,-2372.05,2454.21
2443,-21,724.4,-795.75
2443,-33,-2245.78,3514.63
2443,-36,-1943.44,2114.01
2443,-52,2227.99,-2584.57
2443,-59,2363.94,2959.35
2443,-73,1790.75,-2091.36
2443,-75,1913.19,-1912.47
2443,-85,532.71,-649.94
2443,-86,123.31,3591.29
2443,-89,-1013.49,-1561.15
2443,-90,-602.54,1611.26
2443,-92,-2595.15,3059.23
2443,-103,36.6,1991.28
2443,-105,-1594.88,3202.64
2443,-111,1558.26,-1618.36
2443,-112,2836.15,-455.82
2443,-118,-1611.34,3218.27
2443,-122,894.64,3854.02
2443,-125,-899.41,-1698.97
2443,-129,712.11,3320.19
2443,-137,-615.99,379.46
2443,-140,-347.71,550.39
2443,-142,-1254.55,1037.53
2443,-147,-703.24,2023.13
2443,-153,2962,-2969.64
2444,-3,1878.5,1210.3
2444,-6,12.7,-842.26
2444,-8,-3820.91,2329.3
2444,-11,-2489.61,3231.96
2444,-16,2802.65,-2009.75
2444,-47,-1245.45,-759.6
2444,-48,470.38,2609.45
2444,-50,1772.66,2366.71
2444,-61,-391.93,528.45
2444,-63,-2175.49,138.08
2444,-69,133.34,-1319.8
2444,-82,2752.34,-1900.44
2444,-91,2041.87,719.68
2444,-100,200.13,1734.43
2444,-101,1401.22,-2341.19
2444,-102,1566.87,1739.03
2444,-104,1198.76,1439.51
2444,-106,2115.15,1084.97
2444,-109,-159,-251.05
2444,-117,-2120.68,651.24
2444,-127,623.36,2892.72
2444,-130,-3388.67,-2856.32
2444,-139,1029.3,1595.75
2444,-143,1153.09,-2640.06
2444,-149,871.22,-2568.6
2444,-150,2630.21,566.31
2444,-154,2232.96,2340.06
2444,-158,636.24,1087.71
2444,-159,-760.08,-3040.41
2444,-163,1410.26,1086.53
2445,-1,-3501.13,2223.74
2445,-7,-1531.61,1026.86
2445,-9,-1237,2575.67
2445,-19,-1863.97,-1570.4
2445,-21,-1988.26,-1813.78
2445,-52,-484.67,-3602.6
2445,-59,-348.72,1941.32
2445,-73,-921.92,-3109.39
2445,-75,-799.48,-2930.5
2445,-85,-2179.96,-1667.97
2445,-86,-2589.35,2573.26
2445,-89,-3726.15,-2579.18
2445,-90,-3315.21,593.23
2445,-103,-2676.06,973.25
2445,-111,-1154.41,-2636.39
2445,-112,123.49,-1473.85
2445,-122,-1818.03,2835.99
2445,-125,-3612.07,-2717
2445,-129,-2000.55,2302.16
2445,-133,378.3,-4359.61
2445,-137,-3328.65,-638.58
2445,-140,-3060.37,-467.64
2445,-142,-3967.21,19.49
2445,-147,-3415.9,1005.09
2445,-153,249.34,-3987.67
2446,-5,2519.21,623.29
2446,-6,-2906.18,3315.23
2446,-14,3144.06,24.12
2446,-15,112.55,641.16
2446,-16,-116.24,2147.75
2446,-34,2727.68,835.8
2446,-38,1260.68,-1179.56
2446,-55,894.97,-3336.35
2446,-67,1455.13,-1407.73
2446,-68,2377.4,-1135.4
2446,-69,-2785.54,2837.69
2446,-71,3116.23,-2110.43
2446,-82,-166.54,2257.05
2446,-88,2761.91,-278.23
2446,-95,4317.53,214.48
2446,-96,1643.44,-1376.15
2446,-99,1040.08,-1198.66
2446,-101,-1517.66,1816.31
2446,-113,530.96,-3777.89
2446,-119,1109.09,-1230.51
2446,-121,1706.53,-1071.74
2446,-131,1959.11,453.79
2446,-143,-1765.79,1517.43
2446,-145,2080.11,-1829.69
2446,-149,-2047.66,1588.89
2446,-151,2616.36,-2165.93
2446,-155,1165.56,-682.63
2446,-156,4057.48,-1212.33
2446,-159,-3678.96,1117.08
2446,-161,1282.62,-1608.91
2449,-3,836.88,1717.83
2449,-6,-1028.92,-334.73
2449,-15,1989.81,-3008.8
2449,-16,1761.03,-1502.22
2449,-47,-2287.07,-252.07
2449,-48,-571.23,3116.98
2449,-50,731.04,2874.24
2449,-61,-1433.54,1035.98
2449,-63,-3217.11,645.61
2449,-69,-908.28,-812.27
2449,-82,1710.72,-1392.91
2449,-91,1000.25,1227.21
2449,-100,-841.49,2241.96
2449,-101,359.61,-1833.66
2449,-102,525.25,2246.56
2449,-104,157.15,1947.04
2449,-106,1073.53,1592.5
2449,-109,-1200.62,256.48
2449,-117,-3162.3,1158.77
2449,-127,-418.26,3400.25
2449,-139,-12.32,2103.28
2449,-143,111.47,-2132.53
2449,-149,-170.4,-2061.07
2449,-150,1588.59,1073.84
2449,-154,1191.35,2847.59
2449,-158,-405.38,1595.24
2449,-159,-1801.7,-2532.88
2449,-163,368.64,1594.06
2451,-6,-154.24,2175.58
2451,-15,2864.48,-498.49
2451,-16,2635.7,1008.1
2451,-47,-1412.39,2258.24
2451,-61,-558.87,3546.3
2451,-63,-2342.43,3155.92
2451,-69,-33.6,1698.04
2451,-80,-3294.18,-2286.84
2451,-82,2585.4,1117.4
2451,-91,1874.92,3737.53
2451,-99,3792.02,-2338.31
2451,-101,1234.28,676.66
2451,-109,-325.94,2766.8
2451,-117,-2287.62,3669.09
2451,-119,3861.03,-2370.16
2451,-130,-3555.62,161.53
2451,-143,986.15,377.78
2451,-149,704.27,449.24
2451,-150,2463.27,3584.16
2451,-155,3917.5,-1822.28
2451,-158,469.29,4105.55
2451,-159,-927.02,-22.57
2451,-163,1243.32,4104.38
2456,-3,1058.8,-2123.55
2456,-6,-807,-4176.11
2456,-11,-3309.32,-101.89
2456,-44,-4266.2,223.93
2456,-48,-349.32,-724.41
2456,-50,952.96,-967.14
2456,-60,-3701.6,805.44
2456,-61,-1211.63,-2805.4
2456,-63,-2995.2,-3195.77
2456,-91,1222.16,-2614.17
2456,-100,-619.58,-1599.42
2456,-102,747.16,-1594.82
2456,-104,379.06,-1894.34
2456,-106,1295.45,-2248.89
2456,-109,-978.7,-3584.9
2456,-117,-2940.38,-2682.61
2456,-127,-196.34,-441.13
2456,-139,209.6,-1738.11
2456,-150,1810.5,-2767.54
2456,-154,1413.26,-993.79
2456,-158,-183.47,-2246.14
2456,-163,590.56,-2247.32
2458,-4,3638.97,579.71
2458,-12,2441.24,1176.92
2458,-13,613.86,1686.76
2458,-17,3087.18,969.42
2458,-28,734.04,3818.92
2458,-30,2321.3,984.5
2458,-43,2482.61,1186.6
2458,-53,1142.73,1680.93
2458,-55,-2750.83,2269.99
2458,-58,331,3176.15
2458,-70,3058.89,795.37
2458,-71,-529.57,3495.91
2458,-77,2130.86,3644.56
2458,-79,574.04,1620.58
2458,-97,-402.48,939.84
2458,-113,-3114.84,1828.45
2458,-116,2770.5,1051.3
2458,-124,1076.89,1694.7
2458,-134,3414.17,2104.24
2458,-141,3250,878.08
2458,-144,-60.84,2551.5
2458,-145,-1565.69,3776.65
2458,-151,-1029.44,3440.41
2458,-156,411.68,4394.01
2458,-165,325.36,3321.14
2458,-167,-1291.05,-214.23
2459,-13,3337.75,307.85
2459,-28,3457.93,2440.02
2459,-38,338.76,3047.87
2459,-53,3866.62,302.02
2459,-55,-26.94,891.09
2459,-58,3054.89,1797.24
2459,-67,533.21,2819.71
2459,-68,1455.48,3092.03
2459,-71,2194.32,2117.01
2459,-79,3297.93,241.68
2459,-88,1840,3949.21
2459,-96,721.53,2851.28
2459,-97,2321.41,-439.07
2459,-99,118.16,3028.78
2459,-113,-390.95,449.55
2459,-119,187.18,2996.93
2459,-121,784.62,3155.7
2459,-124,3800.78,315.8
2459,-144,2663.05,1172.59
2459,-145,1158.2,2397.75
2459,-151,1694.44,2061.51
2459,-155,243.65,3544.81
2459,-156,3135.57,3015.1
2459,-161,360.71,2618.52
2459,-165,3049.25,1942.24
2459,-167,1432.84,-1593.14
2461,-18,694.41,-1979.38
2461,-25,1224.15,-2466.34
2461,-26,1397.86,-2952.61
2461,-27,1186.13,-2294.06
2461,-29,1664.33,-2756.13
2461,-33,2559.86,-3682.7
2461,-46,2093.99,-2481.09
2461,-49,1589.26,-2585.4
2461,-54,2505.55,-2196.28
2461,-65,1748.13,-2680.16
2461,-74,-4378.5,1158.81
2461,-76,-976.55,-720.02
2461,-107,-1063.07,-1414.35
2461,-108,1359.83,-2084.4
2461,-110,-828.8,-1029.92
2461,-114,-4022.5,487.63
2461,-120,-719.62,-1492.32
2461,-123,505.55,-1075.59
2461,-136,1607.91,-1555.3
2461,-138,-2161.37,-355.14
2461,-152,-1475,-389.79
2461,-160,-4255.68,740.87
2464,-4,1935.81,-2452.07
2464,-5,-2829.75,3197.85
2464,-12,738.08,-1854.86
2464,-13,-1089.3,-1345.02
2464,-14,-2204.9,2598.68
2464,-17,1384.02,-2062.36
2464,-28,-969.12,787.14
2464,-30,618.14,-2047.28
2464,-34,-2621.28,3410.36
2464,-38,-4088.29,1395
2464,-43,779.45,-1845.18
2464,-53,-560.43,-1350.86
2464,-55,-4453.99,-761.79
2464,-58,-1372.16,144.37
2464,-66,-43.37,1751.77
2464,-67,-3893.84,1166.83
2464,-68,-2971.57,1439.15
2464,-70,1355.72,-2236.41
2464,-71,-2232.74,464.13
2464,-77,427.69,612.78
2464,-79,-1129.12,-1411.2
2464,-88,-2587.05,2296.33
2464,-94,782.24,2538.95
2464,-95,-1031.44,2789.03
2464,-96,-3705.53,1198.41
2464,-97,-2105.64,-2091.94
2464,-99,-4308.89,1375.9
2464,-116,1067.34,-1980.49
2464,-119,-4239.87,1344.05
2464,-121,-3642.43,1502.82
2464,-124,-626.28,-1337.08
2464,-131,-3389.86,3028.35
2464,-134,1711,-927.55
2464,-141,1546.83,-2153.7
2464,-144,-1764,-480.29
2464,-145,-3268.85,744.87
2464,-151,-2732.61,408.63
2464,-156,-1291.48,1362.22
2464,-161,-4066.34,965.64
2464,-165,-1377.8,289.36
2464,-167,-2994.22,-3246.02
2466,-19,-650.48,3421.07
2466,-21,-774.77,3177.68
2466,-31,2275.75,-64.85
2466,-32,2522.76,354.45
2466,-39,4313.94,-1344.52
2466,-40,3490.48,-2872.36
2466,-42,2394.81,4.79
2466,-52,728.81,1388.87
2466,-56,3424.86,-584.85
2466,-62,3119.63,-769.54
2466,-72,3773.16,-2179.6
2466,-73,291.57,1882.07
2466,-75,414.01,2060.96
2466,-84,2750.89,-327.23
2466,-85,-966.47,3323.5
2466,-87,2123.66,-2728.91
2466,-89,-2512.66,2412.28
2466,-93,4242.54,-1612.78
2466,-98,3549.57,-1334.16
2466,-111,59.08,2355.07
2466,-112,1336.98,3517.62
2466,-125,-2398.58,2274.46
2466,-128,2987.54,-945.61
2466,-132,4392.52,-1188.68
2466,-133,1591.79,631.85
2466,-148,1651.45,-2343.67
2466,-153,1462.82,1003.79
2466,-157,3671.17,-575.17
2466,-164,3520.1,-1475.76
2466,-166,3853.35,-427.53
2468,-19,3397.26,1155.56
2468,-20,176.52,4162.14
2468,-21,3272.97,912.18
2468,-24,-2263.53,1049.15
2468,-36,605.12,3821.94
2468,-37,-2253.67,1158.26
2468,-73,4339.31,-383.44
2468,-75,4461.75,-204.55
2468,-85,3081.27,1057.99
2468,-89,1535.08,146.78
2468,-90,1946.02,3319.18
2468,-103,2585.17,3699.21
2468,-111,4106.82,89.56
2468,-125,1649.16,8.96
2468,-137,1932.58,2087.38
2468,-140,2200.86,2258.32
2468,-142,1294.02,2745.45
2468,-147,1845.32,3731.05
2469,-1,-4049.17,-625.41
2469,-7,-2079.64,-1822.3
2469,-9,-1785.03,-273.48
2469,-59,-896.76,-907.84
2469,-86,-3137.38,-275.9
2469,-90,-3863.24,-2255.93
2469,-103,-3224.1,-1875.9
2469,-112,-424.55,-4323
2469,-122,-2366.06,-13.16
2469,-129,-2548.59,-546.99
2469,-147,-3963.94,-1844.06
2470,-3,4393.63,948.31
2470,-6,2527.83,-1104.26
2470,-8,-1305.78,2067.3
2470,-11,25.52,2969.96
2470,-22,-1797.63,1714.06
2470,-23,-1821.63,-1783.19
2470,-35,-1422.56,2287.4
2470,-39,-2521.64,3085.34
2470,-40,-3345.1,1557.5
2470,-41,-2293.42,2114.13
2470,-44,-931.37,3295.78
2470,-47,1269.68,-1021.6
2470,-48,2985.51,2347.45
2470,-51,-2636.75,2576.66
2470,-60,-366.77,3877.29
2470,-61,2123.2,266.46
2470,-63,339.64,-123.92
2470,-64,-2666.8,2428.47
2470,-69,2648.47,-1581.8
2470,-72,-3062.43,2250.26
2470,-81,-3733.73,610.79
2470,-83,-2249.05,3833.21
2470,-93,-2593.04,2817.08
2470,-98,-3286.02,3095.7
2470,-100,2715.26,1472.43
2470,-102,4082,1477.03
2470,-104,3713.89,1177.52
2470,-109,2356.13,-513.04
2470,-117,394.45,389.25
2470,-127,3138.49,2630.73
2470,-130,-873.54,-3118.31
2470,-132,-2443.06,3241.18
2470,-139,3544.43,1333.75
2470,-149,3386.35,-2830.6
2470,-158,3151.37,825.71
2470,-159,1755.05,-3302.41
2470,-162,-1825.01,2581.12
2470,-163,3925.39,824.54
2470,-164,-3315.48,2954.1
2471,-1,2843.57,2436.13
2471,-2,937.39,2183.46
2471,-10,1003.88,2263.74
2471,-18,-479.2,4412.3
2471,-20,1259.99,1648.57
2471,-24,-1180.06,-1464.42
2471,-25,50.54,3925.34
2471,-26,224.25,3439.07
2471,-27,12.52,4097.62
2471,-29,490.73,3635.55
2471,-33,1386.26,2708.98
2471,-36,1688.6,1308.37
2471,-37,-1170.2,-1355.31
2471,-46,920.39,3910.59
2471,-49,415.65,3806.28
2471,-54,1331.95,4195.4
2471,-65,574.52,3711.52
2471,-85,4164.75,-1455.58
2471,-89,2618.55,-2366.8
2471,-90,3029.5,805.61
2471,-92,1036.89,2253.59
2471,-103,3668.64,1185.64
2471,-105,2037.16,2396.99
2471,-108,186.23,4307.28
2471,-118,2020.7,2412.63
2471,-125,2732.63,-2504.61
2471,-137,3016.05,-426.19
2471,-140,3284.33,-255.25
2471,-142,2377.49,231.88
2471,-147,2928.8,1217.48
2472,-7,1403.35,3996.51
2472,-19,1070.99,1399.26
2472,-21,946.7,1155.88
2472,-31,3997.21,-2086.66
2472,-36,-1721.15,4065.64
2472,-52,2450.28,-632.94
2472,-73,2013.04,-139.74
2472,-75,2135.48,39.15
2472,-85,755,1301.69
2472,-89,-791.2,390.47
2472,-90,-380.25,3562.88
2472,-103,258.89,3942.9
2472,-111,1780.55,333.26
2472,-112,3058.44,1495.81
2472,-125,-677.12,252.65
2472,-133,3313.25,-1389.95
2472,-137,-393.7,2331.08
2472,-140,-125.42,2502.02
2472,-142,-1032.25,2989.15
2472,-147,-480.95,3974.75
2472,-153,3184.29,-1018.02
2475,-8,3673.5,-709.23
2475,-22,3181.64,-1062.48
2475,-31,419.44,1588.47
2475,-32,666.46,2007.78
2475,-35,3556.72,-489.14
2475,-39,2457.63,308.8
2475,-40,1634.17,-1219.04
2475,-41,2685.86,-662.41
2475,-42,538.5,1658.11
2475,-44,4047.9,519.25
2475,-51,2342.52,-199.88
2475,-52,-1127.49,3042.19
2475,-56,1568.56,1068.47
2475,-62,1263.32,883.79
2475,-64,2312.47,-348.07
2475,-72,1916.85,-526.28
2475,-73,-1564.73,3535.39
2475,-75,-1442.3,3714.28
2475,-81,1245.54,-2165.75
2475,-83,2730.23,1056.67
2475,-84,894.58,1326.09
2475,-87,267.35,-1075.58
2475,-93,2386.23,40.54
2475,-98,1693.26,319.16
2475,-111,-1797.23,4008.39
2475,-128,1131.23,707.71
2475,-132,2536.21,464.64
2475,-133,-264.52,2285.18
2475,-148,-204.85,-690.34
2475,-153,-393.48,2657.11
2475,-157,1814.86,1078.16
2475,-162,3154.27,-195.42
2475,-164,1663.79,177.56
2475,-166,1997.04,1225.8
2476,-7,-2204.21,1540.31
2476,-9,-1909.6,3089.12
2476,-19,-2536.57,-1056.94
2476,-21,-2660.86,-1300.33
2476,-32,636.67,-4123.56
2476,-42,508.72,-4473.22
2476,-52,-1157.28,-3089.15
2476,-59,-1021.33,2454.77
2476,-73,-1594.52,-2595.94
2476,-75,-1472.08,-2417.05
2476,-85,-2852.56,-1154.51
2476,-86,-3261.95,3086.71
2476,-90,-3987.81,1106.68
2476,-103,-3348.67,1486.7
2476,-111,-1827.01,-2122.94
2476,-112,-549.12,-960.4
2476,-122,-2490.63,3349.44
2476,-129,-2673.16,2815.61
2476,-133,-294.31,-3846.16
2476,-137,-4001.25,-125.12
2476,-140,-3732.98,45.82
2476,-147,-4088.51,1518.55
2476,-153,-423.27,-3474.22
2477,-3,-1881.68,4033.74
2477,-5,1677.91,-710.77
2477,-6,-3747.48,1981.17
2477,-14,2302.77,-1309.94
2477,-15,-728.75,-692.9
2477,-16,-957.54,813.69
2477,-34,1886.38,-498.26
2477,-38,419.38,-2513.63
2477,-67,613.83,-2741.79
2477,-68,1536.1,-2469.47
2477,-69,-3626.84,1503.63
2477,-71,2274.93,-3444.49
2477,-82,-1007.84,922.99
2477,-88,1920.62,-1612.29
2477,-91,-1718.31,3543.11
2477,-95,3476.23,-1119.59
2477,-96,802.14,-2710.21
2477,-99,198.78,-2532.72
2477,-101,-2358.96,482.24
2477,-106,-1645.03,3908.4
2477,-119,267.79,-2564.57
2477,-121,865.23,-2405.8
2477,-131,1117.81,-880.28
2477,-143,-2607.09,183.37
2477,-145,1238.81,-3163.75
2477,-149,-2888.96,254.83
2477,-150,-1129.97,3389.74
2477,-151,1775.06,-3499.99
2477,-155,324.27,-2016.69
2477,-156,3216.18,-2546.4
2477,-159,-4520.26,-216.98
2477,-161,441.32,-2942.98
2478,-8,4189.08,206.2
